"","Promotion","Event","EventID","Match","Fighter","FighterID","Result","Opponent","OpponentID","Method","Round","Time","Date"
"827","Siberian Fighting League 54","SFL 54Siberian Fighting League 54: Summer Series",89517,"8","Evgeny Marandin","Evgeny-Marandin-378522","Win","Dmitriy Bekarev","Dmitriy-Bekarev-388012","Submission (Guillotine Choke)N/A","2","1:34",2021-06-26
"828","Siberian Fighting League 54","SFL 54Siberian Fighting League 54: Summer Series",89517,"7","Andrey Chernetsov","Andrey-Chernetsov-231829","Win","Viktor Matveev","Viktor-Matveev-310451","TKO (Slam)N/A","1","1:34",2021-06-26
"829","Siberian Fighting League 54","SFL 54Siberian Fighting League 54: Summer Series",89517,"6","Aleksey Gemonov","Aleksey-Gemonov-388011","Win","Anatoly Mikhailov","Anatoly-Mikhailov-383832","Submission (Triangle Choke)N/A","2","4:52",2021-06-26
"830","Siberian Fighting League 54","SFL 54Siberian Fighting League 54: Summer Series",89517,"5","Ivan Kislitsyn","Ivan-Kislitsyn-388010","Win","Khayrullo Saburov","Khayrullo-Saburov-330887","DecisionN/A","2","5:00",2021-06-26
"831","Siberian Fighting League 54","SFL 54Siberian Fighting League 54: Summer Series",89517,"4","Farkhod Rakhimzoda","Farkhod-Rakhimzoda-334755","Win","Yuri Ksenofontov","Yuri-Ksenofontov-378527","TKO (Punches)N/A","1","1:22",2021-06-26
"832","Siberian Fighting League 54","SFL 54Siberian Fighting League 54: Summer Series",89517,"3","Gleb Vorobyov","Gleb-Vorobyov-388009","Win","Usmonali Saidov","Usmonali-Saidov-381298","KON/A","1","0:39",2021-06-26
"833","Siberian Fighting League 54","SFL 54Siberian Fighting League 54: Summer Series",89517,"2","Kyaz Uulu Kutmanbek","Kyaz-Uulu-Kutmanbek-388008","Win","Nikolay Ermolin","Nikolay-Ermolin-383834","DecisionN/A","2","5:00",2021-06-26
"834","Siberian Fighting League 54","SFL 54Siberian Fighting League 54: Summer Series",89517,"1","Maksim Kutuzov","Maksim-Kutuzov-388006","Win","Oleg Egorov","Oleg-Egorov-388007","Submission (Choke)N/A","1","3:51",2021-06-26
"835","Shooto","ShootoGig Tokyo 30",89516,"7","Jo Arai","Jo-Arai-177005","Win","Tateo Iino","Tateo-Iino-120699","Method KO (Punch)","1","0:59",2021-06-26
"836","Shooto","ShootoGig Tokyo 30",89516,"6","Yuto Sekiguchi","Yuto-Sekiguchi-128935","Win","Daichi Nishimura","Daichi-Nishimura-155733","Decision (Unanimous)Masato Kataoka","3","5:00",2021-06-26
"837","Shooto","ShootoGig Tokyo 30",89516,"5","Masahiro Katayama","Masahiro-Katayama-386493","Win","Shoji Saito","Shoji-Saito-386492","Decision (Unanimous)Minoru Toyonaga","2","5:00",2021-06-26
"838","Shooto","ShootoGig Tokyo 30",89516,"4","Yo Otake","Yo-Otake-283681","Win","Shinji Aoi","Shinji-Aoi-374610","KO (Punch)Minoru Toyonaga","1","0:36",2021-06-26
"839","Shooto","ShootoGig Tokyo 30",89516,"3","Takeaki Kinoshita","Takeaki-Kinoshita-329741","Win","Komei Kimura","Komei-Kimura-148429","KO (Punch)Masato Kataoka","2","0:30",2021-06-26
"840","Shooto","ShootoGig Tokyo 30",89516,"2","Yuya Nabekubo","Yuya-Nabekubo-386494","Win","Naoto Terashima","Naoto-Terashima-379793","Decision (Unanimous)Masato Kataoka","2","5:00",2021-06-26
"841","Shooto","ShootoGig Tokyo 30",89516,"1","Kota Abe","Kota-Abe-380887","Win","Makoto Hagyuda","Makoto-Hagyuda-380888","KO (Punch)Masato Fukuda","2","2:32",2021-06-26
"842","011 MMA Team","FEN 35LOTOS Fight Night",89499,"9","Alexander Gorshechnik","Alexander-Gorshechnik-206459","Win","Adrian Zielinski","Adrian-Zielinski-74074","Method Decision (Unanimous)","3","5:00",2021-06-26
"843","011 MMA Team","FEN 35LOTOS Fight Night",89499,"8","Adam Kowalski","Adam-Kowalski-87149","Win","Marcin Filipczak","Marcin-Filipczak-275589","Decision (Majority)Piotr Michalak","3","5:00",2021-06-26
"844","011 MMA Team","FEN 35LOTOS Fight Night",89499,"7","Patryk Dunski","Patryk-Dunski-157349","Win","Kamil Lebkowski","Kamil-Lebkowski-81674","KO (Punches)Piotr Michalak","1","0:16",2021-06-26
"845","011 MMA Team","FEN 35LOTOS Fight Night",89499,"6","Krystian Bielski","Krystian-Bielski-224897","Win","Juan Caballero","Juan-Caballero-213729","Decision (Unanimous)Gerd Richter","3","5:00",2021-06-26
"846","011 MMA Team","FEN 35LOTOS Fight Night",89499,"5","Kamil Kraska","Kamil-Kraska-248247","Win","Jose Barrios Vargas","Jose-Barrios-Vargas-189637","Decision (Unanimous)Gerd Richter","3","5:00",2021-06-26
"847","011 MMA Team","FEN 35LOTOS Fight Night",89499,"4","Pawel Biernat","Pawel-Biernat-275413","Win","Damian Bujkowski","Damian-Bujkowski-366237","TKO (Punches)Piotr Michalak","1","0:00",2021-06-26
"848","011 MMA Team","FEN 35LOTOS Fight Night",89499,"3","Bartosz  Szewczyk","Bartosz-Szewczyk-227573","Win","Kacper Miklasz","Kacper-Miklasz-365905","TKO (Punches)Gerd Richter","1","0:00",2021-06-26
"849","011 MMA Team","FEN 35LOTOS Fight Night",89499,"2","Mariusz  Joniak","Mariusz-Joniak-238815","Win","Unknown Fighter","t:void();","Submission (Shoulder Choke)Piotr Jarosz","1","0:00",2021-06-26
"850","011 MMA Team","FEN 35LOTOS Fight Night",89499,"1","Damian Rzepecki","Damian-Rzepecki-343575","Win","Unknown Fighter","t:void();","Decision (Unanimous)Piotr Jarosz","3","3:00",2021-06-26
"851","Emperor Fighting Championship","EFCEmpire Fighting Championship 12",89431,"2","Evan Fremin","Evan-Fremin-362821","Win","Donziel Marshall","Donziel-Marshall-312393","Method","0","0:00",2021-06-26
"852","Emperor Fighting Championship","EFCEmpire Fighting Championship 12",89431,"1","Scott Gibbonsyet to c","Scott-Gibbons-381491","Win","Zach Sandersyet to ","Zach-Sanders-307727","N/A","0","0:00",2021-06-26
"853","Centro Oeste Fight","COFCentro Oeste Fight 12",89268,"9","Jose Maria Tome","Jose-Maria-Tome-37681","Win","Lucas Oliveira de Faria","Lucas-Oliveira-de-Faria-267883","Method","0","0:00",2021-06-26
"854","Centro Oeste Fight","COFCentro Oeste Fight 12",89268,"7","Argemiro Delmandes","Argemiro-Delmandes-102555","Win","Paulo Vitor","Paulo-Vitor-224055","KO (Punch)Ilton Bispo","1","0:33",2021-06-26
"855","Centro Oeste Fight","COFCentro Oeste Fight 12",89268,"6","Rodolfo de Freitas Ramalho Jr.","Rodolfo-de-Freitas-Ramalho-Jr-135529","Win","Glauber Goncalves","Glauber-Goncalves-113147","TKO (Punches)Ilton Bispo","1","4:00",2021-06-26
"856","Centro Oeste Fight","COFCentro Oeste Fight 12",89268,"5","Celito Nascimento","Celito-Nascimento-345199","Win","Gabriel Paiva","Gabriel-Paiva-230147","Decision (Unanimous)Ilton Bispo","3","5:00",2021-06-26
"857","Centro Oeste Fight","COFCentro Oeste Fight 12",89268,"4","Welisson dos Santos Paiva","Welisson-dos-Santos-Paiva-300591","Win","Elysson Machado","Elysson-Machado-207481","Decision (Unanimous)Wilson Neto","3","5:00",2021-06-26
"858","Centro Oeste Fight","COFCentro Oeste Fight 12",89268,"3","Daniel Alves","Daniel-Alves-250939","Win","Robson Ferreira Neves da Silva","Robson-Ferreira-Neves-da-Silva-118683","Submission (Guillotine Choke)Ilton Bispo","1","1:07",2021-06-26
"859","Centro Oeste Fight","COFCentro Oeste Fight 12",89268,"2","Andre Rodrigues","Andre-Rodrigues-182611","Win","Rony Henrique Pinto","Rony-Henrique-Pinto-176587","Decision (Split)Wilson Neto","3","5:00",2021-06-26
"860","Centro Oeste Fight","COFCentro Oeste Fight 12",89268,"1","Igor Taylon","Igor-Taylon-313641","Win","Gabriel Wolff","Gabriel-Wolff-33099","TKO (Punches)Ilton Bispo","2","2:14",2021-06-26
"861","Golden Ticket Fight Promotions","Golden Ticket Fight PromotionsGTFP Fight Night 15",89267,"15","Joe Cummins","Joe-Cummins-45994","Win","Thomas Paul","Thomas-Paul-159169","Method Submission (Guillotine Choke)","1","4:36",2021-06-26
"862","Golden Ticket Fight Promotions","Golden Ticket Fight PromotionsGTFP Fight Night 15",89267,"14","James Dixon","James-Dixon-133179","Win","Dillon Manning","Dillon-Manning-208277","TKON/A","1","3:51",2021-06-26
"863","Golden Ticket Fight Promotions","Golden Ticket Fight PromotionsGTFP Fight Night 15",89267,"13","Bailey Gilbert","Bailey-Gilbert-228413","Win","Hossein Ghorbani","Hossein-Ghorbani-258833","Submission (Triangle Choke)N/A","2","4:48",2021-06-26
"864","Golden Ticket Fight Promotions","Golden Ticket Fight PromotionsGTFP Fight Night 15",89267,"12","Andy Yates","Andy-Yates-299899","Win","Luke Penberthy","Luke-Penberthy-294349","Decision (Unanimous)N/A","5","3:00",2021-06-26
"865","Golden Ticket Fight Promotions","Golden Ticket Fight PromotionsGTFP Fight Night 15",89267,"11","Wez Tully","Wez-Tully-273049","Win","Will Jones","Will-Jones-78778","Submission (Armbar)N/A","3","2:10",2021-06-26
"866","Golden Ticket Fight Promotions","Golden Ticket Fight PromotionsGTFP Fight Night 15",89267,"10","Greg Williams","Greg-Williams-208671","Win","Rikki Wyatt","Rikki-Wyatt-329019","TKON/A","3","2:31",2021-06-26
"867","Golden Ticket Fight Promotions","Golden Ticket Fight PromotionsGTFP Fight Night 15",89267,"9","Noah Mannion","Noah-Mannion-215369","Win","Mo Zubair","Mo-Zubair-323651","Decision (Unanimous)N/A","5","3:00",2021-06-26
"868","Golden Ticket Fight Promotions","Golden Ticket Fight PromotionsGTFP Fight Night 15",89267,"8","Shanelle Dyer","Shanelle-Dyer-333733","Win","Mim Grubb","Mim-Grubb-383227","Decision (Unanimous)N/A","3","3:00",2021-06-26
"869","Golden Ticket Fight Promotions","Golden Ticket Fight PromotionsGTFP Fight Night 15",89267,"7","Emanuel Manoisas","Emanuel-Manoisas-310139","Win","Mateusz Mazurowski","Mateusz-Mazurowski-387555","Decision (Split)N/A","3","3:00",2021-06-26
"870","Golden Ticket Fight Promotions","Golden Ticket Fight PromotionsGTFP Fight Night 15",89267,"6","Jerum Agbude","Jerum-Agbude-374500","Win","Finlay Wright","Finlay-Wright-318449","TKON/A","3","2:04",2021-06-26
"871","Golden Ticket Fight Promotions","Golden Ticket Fight PromotionsGTFP Fight Night 15",89267,"5","Thomas Owen","Thomas-Owen-387556","Win","Mike Witherspoon","Mike-Witherspoon-363681","Decision (Split)N/A","3","3:00",2021-06-26
"872","Golden Ticket Fight Promotions","Golden Ticket Fight PromotionsGTFP Fight Night 15",89267,"4","Garon Shemar","Garon-Shemar-387554","Win","Luke Niall","Luke-Niall-368910","Decision (Unanimous)N/A","3","3:00",2021-06-26
"873","Golden Ticket Fight Promotions","Golden Ticket Fight PromotionsGTFP Fight Night 15",89267,"3","Thomas Bethune","Thomas-Bethune-387552","Win","Luke McNally","Luke-McNally-387553","TKON/A","2","1:48",2021-06-26
"874","Golden Ticket Fight Promotions","Golden Ticket Fight PromotionsGTFP Fight Night 15",89267,"2","Ethan Silvey","Ethan-Silvey-319015","Win","Mo Haque","Mo-Haque-299897","TKON/A","1","1:50",2021-06-26
"875","Golden Ticket Fight Promotions","Golden Ticket Fight PromotionsGTFP Fight Night 15",89267,"1","Jordan Molinari","Jordan-Molinari-376607","Win","Julian Harris-James","Julian-HarrisJames-317331","Decision (Unanimous)N/A","3","3:00",2021-06-26
"876","Cage Warriors Fighting Championship","CW 125Cage Warriors 125",89266,"8","Ian Garry","Ian-Garry-268923","Win","Jack Grant","Jack-Grant-60376","Method Decision (Unanimous)","5","5:00",2021-06-26
"877","Cage Warriors Fighting Championship","CW 125Cage Warriors 125",89266,"7","William Gomis","William-Gomis-217407","Win","Tobias Harila","Tobias-Harila-209751","Decision (Unanimous)N/A","3","5:00",2021-06-26
"878","Cage Warriors Fighting Championship","CW 125Cage Warriors 125",89266,"6","Steve McIntosh","Steve-McIntosh-96585","Win","Declan McAleenan","Declan-McAleenan-142549","Submission (Rear-Naked Choke)N/A","2","2:31",2021-06-26
"879","Cage Warriors Fighting Championship","CW 125Cage Warriors 125",89266,"5","James Hendin","James-Hendin-183721","Win","Paull McBain","Paull-McBain-165673","Submission (Rear-Naked Choke)N/A","2","4:23",2021-06-26
"880","Cage Warriors Fighting Championship","CW 125Cage Warriors 125",89266,"4","Scott Malone","Scott-Malone-145601","Win","Serdar Altas","Serdar-Altas-201823","TKO (Elbows)N/A","2","4:09",2021-06-26
"881","Cage Warriors Fighting Championship","CW 125Cage Warriors 125",89266,"3","Gerardo Fanny","Gerardo-Fanny-227883","Win","Coner Hignett","Coner-Hignett-87073","KO (Flying Knee)N/A","2","4:33",2021-06-26
"882","Cage Warriors Fighting Championship","CW 125Cage Warriors 125",89266,"2","Scott Pedersen","Scott-Pedersen-142267","Win","Marcus Lewis","Marcus-Lewis-275291","Submission (Rear-Naked Choke)N/A","1","2:16",2021-06-26
"883","Cage Warriors Fighting Championship","CW 125Cage Warriors 125",89266,"1","Ciaran Mulholland","Ciaran-Mulholland-246749","Win","Connor Wilson","Connor-Wilson-235117","Submission (Guillotine Choke)N/A","2","0:44",2021-06-26
"884","Ultimate Fighting Championship (UFC)","UFC Fight Night 190Gane vs. Volkov",88824,"13","Ciryl Gane","Ciryl-Gane-293973","Win","Alexander Volkov","Alexander-Volkov-40951","Method Decision (Unanimous)","5","5:00",2021-06-26
"885","Ultimate Fighting Championship (UFC)","UFC Fight Night 190Gane vs. Volkov",88824,"12","Tanner Boser","Tanner-Boser-114961","Win","Ovince St. Preux","Ovince-St-Preux-38842","KO (Punches)Jason Herzog","2","2:31",2021-06-26
"886","Ultimate Fighting Championship (UFC)","UFC Fight Night 190Gane vs. Volkov",88824,"11","Timur Valiev","Timur-Valiev-70605","Win","Raoni Barcelos","Raoni-Barcelos-94587","Decision (Majority)Mike Beltran","3","5:00",2021-06-26
"887","Ultimate Fighting Championship (UFC)","UFC Fight Night 190Gane vs. Volkov",88824,"10","Andre Fil","Andre-Fili-58385","Win","Daniel Pine","Daniel-Pineda-21564","No Contest (Accidental Eye Poke)Herb Dean","2","0:46",2021-06-26
"888","Ultimate Fighting Championship (UFC)","UFC Fight Night 190Gane vs. Volkov",88824,"9","Tim Means","Tim-Means-11281","Win","Nicolas Dalby","Nicolas-Dalby-63608","Decision (Unanimous)Jason Herzog","3","5:00",2021-06-26
"889","Ultimate Fighting Championship (UFC)","UFC Fight Night 190Gane vs. Volkov",88824,"8","Renato Carneiro","Renato-Carneiro-61700","Win","Jai Herbert","Jai-Herbert-168551","Submission (Rear-Naked Choke)Chris Tognoni","2","4:34",2021-06-26
"890","Ultimate Fighting Championship (UFC)","UFC Fight Night 190Gane vs. Volkov",88824,"7","Kennedy Nzechukwu","Kennedy-Nzechukwu-212289","Win","Danilo Marques","Danilo-Marques-172145","TKO (Punches)Jason Herzog","3","0:20",2021-06-26
"891","Ultimate Fighting Championship (UFC)","UFC Fight Night 190Gane vs. Volkov",88824,"6","Shavkat Rakhmonov","Shavkat-Rakhmonov-179185","Win","Michel Prazeres","Michel-Prazeres-22218","Submission (Rear-Naked Choke)Mike Beltran","2","2:10",2021-06-26
"892","Ultimate Fighting Championship (UFC)","UFC Fight Night 190Gane vs. Volkov",88824,"5","Jeremiah Wells","Jeremiah-Wells-80157","Win","Warlley Alves","Warlley-Alves-70750","KO (Punches)Chris Tognoni","2","0:30",2021-06-26
"893","Ultimate Fighting Championship (UFC)","UFC Fight Night 190Gane vs. Volkov",88824,"4","Marcin Prachnio","Marcin-Prachnio-141251","Win","Isaac Villanueva","Isaac-Villanueva-41384","KO (Body Kick)Herb Dean","2","0:56",2021-06-26
"894","Ultimate Fighting Championship (UFC)","UFC Fight Night 190Gane vs. Volkov",88824,"3","Julia Avila","Julia-Avila-91159","Win","Julija Stoliarenko","Julija-Stoliarenko-143533","Submission (Rear-Naked Choke)Jason Herzog","3","4:19",2021-06-26
"895","Ultimate Fighting Championship (UFC)","UFC Fight Night 190Gane vs. Volkov",88824,"2","Charles Rosa","Charles-Rosa-71116","Win","Justin Jaynes","Justin-Jaynes-53713","Decision (Split)Mike Beltran","3","5:00",2021-06-26
"896","Ultimate Fighting Championship (UFC)","UFC Fight Night 190Gane vs. Volkov",88824,"1","Damir Hadzovic","Damir-Hadzovic-56139","Win","Yancy Medeiros","Yancy-Medeiros-27738","Decision (Unanimous)Chris Tognoni","3","5:00",2021-06-26
"897","Celtic Gladiator","CG 29Celtic Gladiator 29",88151,"4","Radoslaw Tarnawa","Radoslaw-Tarnawa-141985","Win","Borys Borkowski","Borys-Borkowski-214649","Method","0","0:00",2021-06-26
"898","Celtic Gladiator","CG 29Celtic Gladiator 29",88151,"3","Pawel Szumlasyet to c","Pawel-Szumlas-271659","Win","Mateusz  Grzelecyet to ","Mateusz-Grzelec-207929","N/A","0","0:00",2021-06-26
"899","Celtic Gladiator","CG 29Celtic Gladiator 29",88151,"2","Adrian Gralakyet to c","Adrian-Gralak-328049","Win","Marcin Zajacyet to ","Marcin-Zajac-262493","N/A","0","0:00",2021-06-26
"900","Celtic Gladiator","CG 29Celtic Gladiator 29",88151,"1","Adrian Grzelakyet to c","Adrian-Grzelak-281505","Win","Arkadiusz Swideryet to ","Arkadiusz-Swider-281011","N/A","0","0:00",2021-06-26
"901","Time of Masters","Time of Masters 7Lucky 7",88145,"7","Kamil Smetoch","Kamil-Smetoch-331389","Win","Pawel Krynski","Pawel-Krynski-383157","Method","0","0:00",2021-06-26
"902","Time of Masters","Time of Masters 7Lucky 7",88145,"6","Dawid Zawitowskiyet to c","Dawid-Zawitowski-347851","Win","Zenon Ficneryet to ","Zenon-Ficner-387244","N/A","0","0:00",2021-06-26
"903","Time of Masters","Time of Masters 7Lucky 7",88145,"5","Krystian Kusyet to c","Krystian-Kus-222553","Win","Mateusz Miotkeyet to ","Mateusz-Miotke-331393","N/A","0","0:00",2021-06-26
"904","Time of Masters","Time of Masters 7Lucky 7",88145,"4","Piotr Stajszczykyet to c","Piotr-Stajszczyk-214671","Win","Kacper Klasayet to ","Kacper-Klasa-387243","N/A","0","0:00",2021-06-26
"905","Time of Masters","Time of Masters 7Lucky 7",88145,"3","Krystian Wikayet to c","Krystian-Wika-387242","Win","Oliwier Filipiakyet to ","Oliwier-Filipiak-301403","N/A","0","0:00",2021-06-26
"906","Time of Masters","Time of Masters 7Lucky 7",88145,"2","Karol Mozuchyet to c","Karol-Mozuch-347863","Win","Nodar Phatianyet to ","Nodar-Phatian-301407","N/A","0","0:00",2021-06-26
"907","Time of Masters","Time of Masters 7Lucky 7",88145,"1","Artur Hajmowiczyet to c","Artur-Hajmowicz-387240","Win","Michal Wilmayet to ","Michal-Wilma-387241","N/A","0","0:00",2021-06-26
"908","Golden Ticket Fight Promotions","Golden Ticket Fight PromotionsGTFP Fight Night 14",86075,"10","Melissa Tonya Mullins","Melissa-Tonya-Mullins-287951","Win","Josie Blaber","Josie-Blaber-279073","Method TKO","1","3:25",2021-06-26
"909","Golden Ticket Fight Promotions","Golden Ticket Fight PromotionsGTFP Fight Night 14",86075,"9","Stafford Swainston","Stafford-Swainston-326411","Win","Kieran Timmins","Kieran-Timmins-278925","Decision (Unanimous)N/A","5","3:00",2021-06-26
"910","Golden Ticket Fight Promotions","Golden Ticket Fight PromotionsGTFP Fight Night 14",86075,"8","Lexi Rook","Lexi-Rook-303707","Win","Charlotte Cooper","Charlotte-Cooper-289343","Decision (Unanimous)N/A","5","3:00",2021-06-26
"911","Golden Ticket Fight Promotions","Golden Ticket Fight PromotionsGTFP Fight Night 14",86075,"7","C.J. Ward","CJ-Ward-368913","Win","Jack Benyon","Jack-Benyon-387547","Decision (Split)N/A","3","3:00",2021-06-26
"912","Golden Ticket Fight Promotions","Golden Ticket Fight PromotionsGTFP Fight Night 14",86075,"6","Harvey Hale","Harvey-Hale-317337","Win","Martin Hutchinson","Martin-Hutchinson-334743","Submission (Armbar)N/A","1","2:16",2021-06-26
"913","Golden Ticket Fight Promotions","Golden Ticket Fight PromotionsGTFP Fight Night 14",86075,"5","Ryan Lockyer","Ryan-Lockyer-225893","Win","Kieran Williams","Kieran-Williams-302587","Submission (Brabo Choke)N/A","3","1:52",2021-06-26
"914","Golden Ticket Fight Promotions","Golden Ticket Fight PromotionsGTFP Fight Night 14",86075,"4","Christopher Radcliffe","Christopher-Radcliffe-247609","Win","Chris Ford","Chris-Ford-387882","TKON/A","3","1:41",2021-06-26
"915","Golden Ticket Fight Promotions","Golden Ticket Fight PromotionsGTFP Fight Night 14",86075,"3","James Elliott Howlett","James-Elliott-Howlett-387548","Win","Aaron Bolton","Aaron-Bolton-345875","Decision (Unanimous)N/A","3","3:00",2021-06-26
"916","Golden Ticket Fight Promotions","Golden Ticket Fight PromotionsGTFP Fight Night 14",86075,"2","Fred Bevan","Fred-Bevan-387545","Win","Bradley Chalmers","Bradley-Chalmers-387881","Submission (Anaconda Choke)N/A","1","1:17",2021-06-26
