"","Match","Fighter","Result","Opponent","Method","Round","Time","Date"
"14018","5","Anthony Arria","Win","Levi Thornbrue","TKO (Punches)N/A","1","1:29",2003-08-09
"14019","4","Poppies Martinez","Win","Johnny Fadella","TKO (Knees)N/A","1","0:51",2003-08-09
"14020","3","Jorge Evangelista","Win","Gary Quan","TKO (Shoulder Injury)N/A","1","4:26",2003-08-09
"14021","2","Gabe Ruediger","Win","Carlos Cordero","TKO (Punches)N/A","1","2:57",2003-08-09
"14022","1","Michael Brown","Win","John Letters","Submission (Rear-Naked Choke)N/A","1","0:54",2003-08-09
"14023","7","Joachim Hansen","Win","Takanori Gomi","Method Decision (Majority)","3","5:00",2003-08-10
"14024","6","Alexandre Franca Nogueira","Draw","Stephen Palling","DrawN/A","3","5:00",2003-08-10
"14025","5","Ryota Matsune","Win","Masahiro Oishi","Decision (Majority)N/A","3","5:00",2003-08-10
"14026","4","Jake Shields","Win","Akira Kikuchi","Decision (Unanimous)N/A","3","5:00",2003-08-10
"14027","3","Tatsuya Kawajiri","Win","Yves Edwards","Decision (Unanimous)N/A","3","5:00",2003-08-10
"14028","2","Junji Ikoma","Win","Hiroaki Yoshioka","Technical Submission (Rear-Naked Choke)N/A","2","3:26",2003-08-10
"14029","1","Masatoshi Abe","Win","Daiji Takahashi","Decision (Unanimous)N/A","2","5:00",2003-08-10
"14030","12","Bobby Hoffman","Win","Paul Buentello","Method Decision (Unanimous)","3","5:00",2003-08-10
"14031","11","Joe Stevenson","Win","Marcus Cacella","TKO (Corner Stoppage)N/A","1","4:21",2003-08-10
"14032","10","Jerry Vrbanovic","Win","Baki Baki","KO (Knees)N/A","1","1:32",2003-08-10
"14033","9","Antonio McKee","Win","Marcus Aurelio","Decision (Split)N/A","2","5:00",2003-08-10
"14034","8","Keigo Kunihara","Win","Timothy Mendoza","TKO (Punches)N/A","1","1:07",2003-08-10
"14035","7","Manny Gamburyan","Win","Jorge Santiago","KO (Punch)N/A","1","0:21",2003-08-10
"14036","6","Dave Rivas","Win","Steve Hallock","Decision (Unanimous)N/A","2","5:00",2003-08-10
"14037","5","Shawn Ramage","Win","Kevin Alliva","Submission (Rear-Naked Choke)N/A","1","0:58",2003-08-10
"14038","4","Wes Combs","Win","Jonah Broad","TKO (Punches)N/A","1","0:41",2003-08-10
"14039","3","Andy Murad","Win","Saldana Clemente","TKO (Punches)N/A","1","1:25",2003-08-10
"14040","2","Matt McPherson","Win","Orion Gallagher","Submission (Rear-Naked Choke)N/A","1","1:07",2003-08-10
"14041","1","Frankie Bollinger","Win","Robert Breslin","Submission (Armbar)N/A","1","3:15",2003-08-10
"14042","12","Wesley Correira","Win","Steve Sayegh","Method TKO","1","2:19",2003-08-09
"14043","11","Renato Verissimo","Win","Ray Elbe","TKON/A","1","1:41",2003-08-09
"14044","10","Ross Ebanez","Win","Shannon Ritch","TKO (Injury)N/A","1","5:00",2003-08-09
"14045","9","Royden Demotta","Win","Kyle Brees","Decision (Unanimous)N/A","2","5:00",2003-08-09
"14046","8","Kaleo Padilla","Win","John Naole","TKO (Injury)N/A","1","5:00",2003-08-09
"14047","7","Steven Okano","Win","Eric Devers","Submission (Rear Naked Choke)N/A","1","2:01",2003-08-09
"14048","6","Mark Moreno","Win","Deshaun Johnson","TKO (Cut)N/A","2","2:38",2003-08-09
"14049","5","Johnny Sampaio","Win","David Padilla","Submission (Rear Naked Choke)N/A","1","1:58",2003-08-09
"14050","4","Kaynan Kaku","Win","Michael Baker","TKO (Cut)N/A","1","2:24",2003-08-09
"14051","3","Aladasin Tuyo","Win","Anthony Billiantel","Submission (Verbal)N/A","1","1:14",2003-08-09
"14052","2","Scott Spencer","Win","Patrick Fonohena","DQN/A","2","0:48",2003-08-09
"14053","1","Marshal Ng","Win","Mike Flanigan","TKON/A","1","4:04",2003-08-09
"14054","7","Rodney Glunder","Win","Miodrag Petkovic","Method TKO (Punches)","1","N/A",2003-08-10
"14055","6","Miodrag Petkovic","Win","Dave Dalgliesh","Decision (Unanimous)N/A","1","5:00",2003-08-10
"14056","5","Rodney Glunder","Win","Nikolai Onikienko","DecisionN/A","1","5:00",2003-08-10
"14057","4","Miodrag Petkovic","Win","Travis Fulton","Decision (Unanimous)N/A","1","5:00",2003-08-10
"14058","3","Dave Dalgliesh","Win","Valery Pliev","DecisionN/A","1","5:00",2003-08-10
"14059","2","Nikolai Onikienko","Win","Rory Prazak","TKO (Submission to Punches)N/A","1","N/A",2003-08-10
"14060","1","Rodney Glunder","Win","Jose Ramalho","DecisionN/A","1","5:00",2003-08-10
"14061","14","Dave Betts","Win","Danny Fitzgerald","Method Submission (Armbar)","0","0:00",2000-12-09
"14062","13","Keith Dace","Win","Dave Short","TKO (Cut)N/A","0","0:00",2000-12-09
"14063","12","Andy Lagden","Win","Laurie Dodson","Submission (Rear Naked Choke)N/A","0","0:00",2000-12-09
"14064","11","John Weir","Win","Paul Cahoon","TKO (Cut)N/A","0","0:00",2000-12-09
"14065","10","Alex Reid","Win","Kieron McEntee","Submission (Rear Naked Choke)N/A","0","0:00",2000-12-09
"14066","9","Mark Weir","Win","Sean Cocharin","TKON/A","0","0:00",2000-12-09
"14067","8","Alex Evans","Win","Mike Tomlinson","N/AN/A","0","0:00",2000-12-09
"14068","7","Andy Cooper","Win","Ben Stewart","DecisionN/A","0","0:00",2000-12-09
"14069","6","Danny Batten","Win","Neil McLeod","Submission (Armbar)N/A","0","0:00",2000-12-09
"14070","5","Mike Green","Win","Steve Dempsey","TKO (Cut)N/A","0","0:00",2000-12-09
"14071","4","Chris Milward","Win","Gaz Roriston","N/AN/A","0","0:00",2000-12-09
"14072","3","Paul Ramsdale","Win","Orrin Justin","Submission (Armbar)N/A","0","0:00",2000-12-09
"14073","2","Chin Weakasingh","Win","Daniel Mee","N/AN/A","0","0:00",2000-12-09
"14074","1","Ricky Salhan","Win","James Keiley","N/AN/A","0","0:00",2000-12-09
"14075","4","Michael Ettl","Win","Edmunds Kirsis","Method Submission (Leglock)","2","0:00",2003-08-09
"14076","3","Predrag Krsikapa","Win","Valeri Bozis","KON/A","2","0:00",2003-08-09
"14077","2","David Marcina","Win","Galis Pludis","SubmissionN/A","1","0:00",2003-08-09
"14078","1","Pavel Dolgov","Win","Thomas Fotsch","SubmissionN/A","2","0:00",2003-08-09
"14079","8","Karo Parisyan","Win","Antonio McKee","Method Decision (Unanimous)","3","5:00",2003-02-15
"14080","7","Lodune Sincaid","Win","Nate Schroeder","Submission (Keylock)N/A","1","N/A",2003-02-15
"14081","6","Aaron Wetherspoon","Win","Chris Ruiz","TKO (Corner Stoppage)N/A","1","N/A",2003-02-15
"14082","5","Ricky Gunz","Win","Lance Kimball","KO (Punch)N/A","1","N/A",2003-02-15
"14083","4","Andy Quijano","Win","Austin Guido","Submission (Verbal)N/A","1","N/A",2003-02-15
"14084","3","Nate Lopez","Win","Roch Worthy","TKO (Punches)N/A","2","N/A",2003-02-15
"14085","2","Shawn Nagano","Win","Josh Jarrett","KO (Punch)N/A","1","N/A",2003-02-15
"14086","1","Andre Julian","Win","Joey Ortiz","Submission (Triangle Choke)N/A","2","N/A",2003-02-15
"14087","14","Gaz Roriston","Win","Richard Stopgate","Method Submission (Rear-Naked Choke)","1","3:18",2002-03-03
"14088","13","Paul Ramsdale","Win","Paul Jenkins","Submission (Heel Hook)N/A","2","1:13",2002-03-03
"14089","12","Matt Ewin","Win","Simon Collie","TKO (Punches)N/A","2","0:00",2002-03-03
"14090","11","Mike Ward","Win","Mostapha Al-Turk","TKO (Punches)N/A","1","1:00",2002-03-03
"14091","10","Danny Price","Win","Rob Miller","DQN/A","0","0:00",2002-03-03
"14092","9","Alex Cook","Win","Shaun Parkin","Submission (Armbar)N/A","1","0:00",2002-03-03
"14093","8","Simon Holmes","Win","Adam Reed","TKO (Punches)N/A","1","3:54",2002-03-03
"14094","7","Ross Bainbridge","Win","Mark Besse","TKO (Retirement)N/A","1","0:00",2002-03-03
"14095","6","Pete Tiarks","Win","Pat Carr","Submission (Armbar)N/A","1","2:39",2002-03-03
"14096","5","Ray Burns","Win","Paul Tighe","Submission (Armbar)N/A","2","2:28",2002-03-03
"14097","4","Benji Blight","Win","Lee Bowes","TKO (Retirement)N/A","1","5:00",2002-03-03
"14098","3","Steven Milward","Win","Derek Morris","Submission (Armbar)N/A","1","1:36",2002-03-03
"14099","2","James Taylor","Win","Paul Jenkins","Submission (Rear-Naked Choke)N/A","1","3:36",2002-03-03
"14100","1","Matt Thorpe","Win","Tim Ryder","Submission (Rear-Naked Choke)N/A","1","2:39",2002-03-03
"14101","18","Steve Fitzsimmons","Win","Adrian Oliver","Method Submission","0","0:00",2002-09-01
"14102","17","Graham Beaumont","Win","Chad Belwood","TKON/A","0","0:00",2002-09-01
"14103","16","Ryan Hunter","Win","Richard Westwell","SubmissionN/A","0","0:00",2002-09-01
"14104","15","Steven Milward","Win","Troy Rimmington","Submission (Guillotine Choke)N/A","1","0:17",2002-09-01
"14105","14","Mark Spencer","Win","Shawn Lancaster","DecisionN/A","0","0:00",2002-09-01
"14106","13","Bamber Bamber","Win","Alan Reisborough","SubmissionN/A","0","0:00",2002-09-01
"14107","12","Steve Fitzsimmons","Win","Carl Fisher","SubmissionN/A","0","0:00",2002-09-01
"14108","11","Matt Thorpe","Win","David Simpson","DecisionN/A","0","0:00",2002-09-01
"14109","10","Iain Brownley","Win","Aaron Chatfield","DecisionN/A","0","0:00",2002-09-01
"14110","9","Tony Morales","Win","Ian Margerison","DecisionN/A","0","0:00",2002-09-01
"14111","8","Chad Belwood","Win","Tony Morales","SubmissionN/A","0","0:00",2002-09-01
"14112","7","Graham Beaumont","Win","Ian Margerison","DecisionN/A","0","0:00",2002-09-01
"14113","6","Ryan Hunter","Win","Paul Rimmington","DecisionN/A","0","0:00",2002-09-01
"14114","5","Troy Rimmington","Win","Paul Tighe","DecisionN/A","0","0:00",2002-09-01
"14115","4","Steven Milward","Win","Paul Tighe","Submission (Armbar)N/A","1","1:25",2002-09-01
"14116","3","Cheryl Williams","Win","Jennie Taylor","SubmissionN/A","0","0:00",2002-09-01
"14117","2","Steve Newlove","Draw","Pete Hill","DrawN/A","0","0:00",2002-09-01
"14118","1","Steve Newlove","Win","Steve Bowman","TKON/A","0","0:00",2002-09-01
"14119","9","Jens Pulver","Win","Joe Jordan","Method KO (Punch)","2","3:12",2003-08-15
"14120","8","Jason Medina","Win","Kareema Bennett","TKO (Submission to Punches)N/A","1","1:48",2003-08-15
"14121","7","Travis Fulton","Win","Jason  Miller","Submission (Rear-Naked Choke)N/A","1","0:45",2003-08-15
"14122","6","Mark Long","Win","Jordan Anderson","Decision (Unanimous)N/A","3","3:00",2003-08-15
"14123","5","Davey Conger","Win","Ryan Sickler","Submission (Rear-Naked Choke)N/A","1","1:01",2003-08-15
"14124","4","Nate Mohr","Win","Cain Rizzo","TKO (Submission to Punches)N/A","2","2:15",2003-08-15
"14125","3","Derek Mason","Win","BJ Mahon","TKO (Submission to Punches)N/A","1","2:09",2003-08-15
"14126","2","Frank Young","Win","Kaushik Sen","Decision (Unanimous)N/A","3","3:00",2003-08-15
"14127","1","Christopher Griffin","Win","Brandon Adamson","Submission (Armbar)N/A","1","2:58",2003-08-15
"14128","8","Nick Serra","Win","Rick McCoy","Method Submission (Flying Triangle Choke)","1","2:58",2003-08-15
"14129","7","James Gabert","Win","Eddy Rolon","Decision (Unanimous)N/A","3","5:00",2003-08-15
"14130","6","Pete Sell","Win","Chris Liguori","Decision (Split)N/A","3","5:00",2003-08-15
"14131","5","Dave Tirelli","Win","Luke Cummo","Decision (Unanimous)N/A","3","5:00",2003-08-15
"14132","4","Edson Carvalho","Win","Joseph Agostini","Submission (Front Choke)N/A","1","1:31",2003-08-15
"14133","3","Tom Muller","Win","John Rotandella","Submission (Rear-Naked Choke)N/A","1","3:37",2003-08-15
"14134","2","Laura D'Auguste","Win","Tanya Vlahac","TKO (Doctor Stoppage)N/A","3","1:58",2003-08-15
"14135","1","Greg Killian","Win","Derek Johnson","Decision (Split)N/A","3","5:00",2003-08-15
"14136","9","Benji Radach","Win","Gustavo Machado","Method KO (Punches)","1","1:31",2003-08-16
"14137","8","Drew Fickett","Win","Dennis Hallman","Decision (Split)N/A","3","5:00",2003-08-16
"14138","7","Joey Villasenor","Win","James Fanshier","Submission (Rear-Naked Choke)N/A","2","2:26",2003-08-16
"14139","6","Art Santore","Win","Sean Gray","TKO (Punches)N/A","3","0:54",2003-08-16
"14140","5","Jason Coronado","Win","Rocky Batastini","Submission (Rear-Naked Choke)N/A","1","3:24",2003-08-16
"14141","4","Bo Cantrell","Win","Rick Collup","Submission (Guillotine Choke)N/A","2","0:13",2003-08-16
"14142","3","Jake Short","Win","Paul Purcell","TKO (Punches)N/A","1","0:51",2003-08-16
"14143","2","Casey Balkenbush","Win","Steve Renaud","Submission (Armbar)N/A","1","0:51",2003-08-16
"14144","1","Khomkrit Niimi","Win","Dan Mann","TKO (Punches)N/A","2","3:04",2003-08-16
"14145","12","Edwin Dewees","Win","Chappo Montijo","Method Submission (Choke)","1","0:27",2003-08-16
"14146","11","Vince Lucero","Win","Herb Garcia","TKON/A","1","1:58",2003-08-16
"14147","10","Andy Montana","Win","Howard Karge","KON/A","1","0:10",2003-08-16
"14148","9","Melesio Perales","Win","RJ Gamez","Submission (Choke)N/A","2","1:12",2003-08-16
"14149","8","Brent Maddox","Win","Mike Lewis","Submission (Keylock)N/A","1","0:27",2003-08-16
"14150","7","Cory Timmerman","Win","Jack Austin","Submission (Armbar)N/A","1","1:14",2003-08-16
"14151","6","Jeremiah Shivers","Win","Richie Reyes","Submission (Choke)N/A","1","1:41",2003-08-16
"14152","5","Pete Morales","Win","Kelly Samson","Submission (Armbar)N/A","2","2:35",2003-08-16
"14153","4","Victor Cruz","Win","Greg Rodriguez","Submission (Choke)N/A","1","2:48",2003-08-16
"14154","3","John Lansing","Win","Mike Lightfoot","Submission (Choke)N/A","1","0:36",2003-08-16
"14155","2","Bill Ellineger","Win","David Canvas","KON/A","1","0:16",2003-08-16
"14156","1","Brandon Roberts","Win","Klay Palomo","Submission (Armbar)N/A","1","1:04",2003-08-16
"14157","5","Akira Nitagai","Win","Shingo Takayama","Method Decision (Unanimous)","2","5:00",2003-07-09
"14158","4","Wataru Takahashi","Win","Hideki Kanai","Submission (Armbar)N/A","1","4:16",2003-07-09
"14159","3","Tetsu Sasaki","Win","Masaki Tsuji","Submission (Triangle Choke)N/A","2","4:22",2003-07-09
"14160","2","Setsu Iguchi","Win","Takeshi Sato","Decision (Unanimous)N/A","2","5:00",2003-07-09
"14161","1","Akihiro Yamazaki","Win","Hiroyuki Ota","Submission (Rear Naked Choke)N/A","2","1:20",2003-07-09
"14162","5","Masaya Takita","Win","Yuji Oba","Method Decision (Majority)","2","5:00",2003-08-05
"14163","4","Shinpei Sotoyama","Win","Moriyuki Yamada","Submission (Kimura)N/A","1","2:50",2003-08-05
"14164","3","Takeshi Matsumura","Win","Wataru Takahashi","Decision (Split)N/A","2","5:00",2003-08-05
"14165","2","Setsu Iguchi","Win","Naoki Deguchi","Submission (Kneebar)N/A","1","0:00",2003-08-05
"14166","1","Akihiro Yamazaki","Win","Kenji Mizuno","Submission (Rear Naked Choke)N/A","1","0:00",2003-08-05
"14167","11","Emyr Bussade","Win","Chris Myers","Method Submission (Triangle Choke)","2","4:08",2003-08-09
"14168","10","Jamie Levine","Win","Matt Hershberger","TKO(Strikes)N/A","1","0:10",2003-08-09
"14169","9","Wald Bloise","Win","Jerry Hackney","Submission (Armbar)N/A","1","1:56",2003-08-09
"14170","8","Andy Howzer","Win","Nick Spencer","KON/A","1","3:48",2003-08-09
"14171","7","German Reyes","Win","Leo Sylvest","Submission (Strikes)N/A","1","2:57",2003-08-09
"14172","6","Dan Swift","Win","Tim Norman","Submission (Armbar)N/A","1","3:16",2003-08-09
"14173","5","Joe Grant","Win","Tim Brown","TKO (Injury)N/A","2","3:50",2003-08-09
"14174","4","Luke Spencer","Win","Brian McIntyre","Submission (Choke)N/A","1","2:53",2003-08-09
"14175","3","Billy Mitchell","Win","Mike Large","Submission (Rear Naked Choke)N/A","1","3:20",2003-08-09
"14176","2","Nathan Allen","Win","Jason Ory","TKON/A","2","2:26",2003-08-09
"14177","1","George Crawford","Win","Pat Benton","SubmissionN/A","1","1:12",2003-08-09
"14178","10","Jason DeLucia","Win","Matt Rogers","Method Submission (Rear-Naked Choke)","1","2:39",2003-08-23
"14179","9","Mike Swick","Win","Butch Bacon","KO (Punches)N/A","1","0:26",2003-08-23
"14180","8","Jeff Ford","Win","Jerome Smith","TKO (Punches)N/A","3","1:37",2003-08-23
"14181","7","Alex Khanbabian","Win","Chad Washburn","Submission (Triangle Choke)N/A","1","4:27",2003-08-23
"14182","6","Stu Hesselmeyer","Win","David Baggett","TKO (Punches)N/A","2","3:28",2003-08-23
"14183","5","David Velasquez","Win","Daniel Wade","Submission (Heel Hook)N/A","1","0:44",2003-08-23
"14184","4","Crafton Wallace","Win","Alex Keaton","TKO (Corner Stoppage)N/A","1","5:00",2003-08-23
"14185","3","Mike Lee","Win","Scott Johnson","Submission (Triangle Choke)N/A","1","1:36",2003-08-23
"14186","2","Eric Wray","Win","James Meals","Submission (Guillotine Choke)N/A","2","0:35",2003-08-23
"14187","1","Chris Kaouk","Win","Eric O'Brien","Submission (Armbar)N/A","1","1:35",2003-08-23
"14188","11","Larry Vandervort","Win","JP Plieinis","Method KO (Punch)","3","5:00",2003-08-23
"14189","10","Chris Leben","Win","Landon Showalter","Decision (Unanimous)N/A","3","5:00",2003-08-23
"14190","9","Shane Davis","Win","Ed Herman","Submission (Armbar)N/A","1","2:18",2003-08-23
"14191","8","Trevor Burnell","Win","Mike Jonet","Submission (Rear-Naked Choke)N/A","1","1:30",2003-08-23
"14192","7","Ryan Monda","Win","Tom Smith","TKO (Punches)N/A","3","0:40",2003-08-23
"14193","6","Jared Freeman","Win","Kyle Keeney","Decision (Unanimous)N/A","3","5:00",2003-08-23
"14194","5","Nick Stacks","Win","Shawn Freese","TKO (Punches)N/A","1","3:54",2003-08-23
"14195","4","JT Horner","Win","David Kohn","Submission (Rear-Naked Choke)N/A","3","2:30",2003-08-23
"14196","3","Wesley Welch","Win","Johnny Salisbury","Decision (Unanimous)N/A","3","3:00",2003-08-23
"14197","2","David Banuet","Win","JP Peterson","KO (Punch)N/A","1","0:35",2003-08-23
"14198","1","Jason Bellows","Draw","Jake Jones","DrawN/A","3","3:00",2003-08-23
"14199","2","Travis Fulton","Win","Bryan Robinson","Method KO (Spinning Back Kick)","1","0:30",2003-08-23
"14200","1","Ryan Clark","Win","John Patterson","DecisionN/A","1","8:00",2003-08-23
"14201","9","Crafton Wallace","Win","Kenneth Clements","Method TKO","1","0:00",2003-03-15
"14202","8","Jeremy Bass","Win","Michael Kuhl","TKON/A","1","1:08",2003-03-15
"14203","7","James Meals","Win","Chris Kaouk","TKON/A","3","3:57",2003-03-15
"14204","6","Butch Bacon","Win","James Daniels","TKON/A","1","1:43",2003-03-15
"14205","5","Jeremiah Jones","Win","Eric Driggers","TKON/A","1","1:54",2003-03-15
"14206","4","Mark King","Win","Jake Pruitt","Decision (Unanimous)N/A","3","5:00",2003-03-15
"14207","3","Jason Dolder","Win","Noel Valles","TKON/A","1","3:48",2003-03-15
"14208","2","Eric O'Brien","Win","Jesse Johnson","TKON/A","2","3:18",2003-03-15
"14209","1","Mike    Davis","Win","Calvin Martin","Submission (Rear Naked Choke)N/A","1","2:50",2003-03-15
"14210","4","Maksat Abakirov","Win","Maksat Murzabekov","Method N/A","0","0:00",1997-07-26
"14211","3","Kuban Erkynbekov","Win","Vitaly Andrienko","N/AN/A","0","0:00",1997-07-26
"14212","2","Mehman Mamedov","Win","Rashid Zhusuev","N/AN/A","0","0:00",1997-07-26
"14213","1","Adylbek Saparov","Win","Erkin Isaev","N/AN/A","0","0:00",1997-07-26
"14214","3","Kuban Erkynbekov","Win","Mehman Mamedov","Method N/A","0","0:00",1997-07-27
"14215","2","Kuban Erkynbekov","Win","Maksat Abakirov","N/AN/A","0","0:00",1997-07-27
"14216","1","Mehman Mamedov","Win","Adylbek Saparov","N/AN/A","0","0:00",1997-07-27
"14217","3","Martin Malkhasyan","Win","Stanislav Nuschik","Method Draw","3","5:00",2000-09-11
"14218","2","Andrei Semenov","Win","Nikolai Onikienko","Submission (Armlock)N/A","1","0:00",2000-09-11
"14219","1","Sergei Bytchkov","Win","Vladimir Nikitin","DecisionN/A","0","15:00",2000-09-11
"14220","9","Yoshinori Nishi","Win","Takeshi Tanaka","Method Decision","2","4:00",1994-04-23
"14221","8","Yoshinori Nishi","Win","Kazutaka Sumimoto","SubmissionN/A","1","2:47",1994-04-23
"14222","7","Takeshi Tanaka","Win","Kazuhiro Kusayanagi","DecisionN/A","2","4:00",1994-04-23
"14223","6","Yoshinori Nishi","Win","Takeshi Ono","Submission (Crucifix)N/A","1","3:58",1994-04-23
"14224","5","Kazutaka Sumimoto","Win","Tenshin Matsumoto","Submission (Guillotine Choke)N/A","1","1:09",1994-04-23
"14225","4","Kazuhiro Kusayanagi","Win","Yasunori Okuda","Submission (Armbar)N/A","1","1:01",1994-04-23
"14226","3","Takeshi Tanaka","Win","Yasushi Warita","Submission (Achilles Lock)N/A","1","1:02",1994-04-23
"14227","2","Tenshin Matsumoto","Win","Shinichi Ihama","DecisionN/A","2","4:00",1994-04-23
"14228","1","Yasunori Okuda","Win","Akihiro Gono","Submission (Toe Hold)N/A","1","1:51",1994-04-23
"14229","11","Dan Severn","Win","Gary Dudley","Method TKO (Punches)","1","2:08",2003-08-21
"14230","10","James Irvin","Win","Allen Scoville","Submission (Armbar)N/A","1","2:42",2003-08-21
"14231","9","Ruben Villareal","Win","Paul Denna","KON/A","1","0:37",2003-08-21
"14232","8","Chas Jacquier","Win","Clint Blakley","Decision (Split)N/A","2","5:00",2003-08-21
"14233","7","George Lopez","Win","Brent Wooten","KON/A","1","1:46",2003-08-21
"14234","6","Tyrone Glover","Win","Matt Tiara","TKO (Punches)N/A","1","2:04",2003-08-21
"14235","5","Kenny Kingsford","Win","Nate Russak","TKOHerb Dean","1","1:33",2003-08-21
"14236","4","Jamie Hants","Win","Cesar Moreno","TKO (Corner Stoppage)N/A","1","4:17",2003-08-21
"14237","3","Tony Llamas","Win","Albert Hill","Submission (Rear-Naked Choke)N/A","1","0:00",2003-08-21
"14238","2","Moses Abaigar","Win","Johny Nair","TKO (Strikes)N/A","1","1:26",2003-08-21
"14239","1","Brandon Saucedo","Win","Tyson Johnson","Submission (Triangle Choke)N/A","1","3:07",2003-08-21
"14240","7","Josh Barnett","Win","Yuki Kondo","Method Submission (Rear-Naked Choke)","3","3:26",2003-08-31
"14241","6","Sanae Kikuta","Win","Elvis Sinosic","Decision (Unanimous)Soichi Hiroto","3","5:00",2003-08-31
"14242","5","Crosley Gracie","Win","Kiuma Kunioku","Decision (Unanimous)Yoshinori Umeki","3","5:00",2003-08-31
"14243","4","Akihiro Gono","Win","Nilson de Castro","Disqualification (Groin Strike)Yoshinori Umeki","1","0:29",2003-08-31
"14244","3","Yuki Sasaki","Win","Heath Sims","Decision (Unanimous)Kenji Kosuge","3","5:00",2003-08-31
"14245","2","Ricardo Almeida","Win","Kazuo Misaki","Decision (Majority)Kenji Kosuge","3","5:00",2003-08-31
"14246","1","Osami Shibuya","Win","Toru Yano","Submission (Armbar)Kenji Kosuge","2","2:35",2003-08-31
"14247","6","Aaron Riley","Win","Cedric Marks","Method Submission (Armbar)","1","1:40",2003-08-30
"14248","5","Helio Moreira","Win","Carlos Ortega","Submission (Armbar)N/A","1","0:52",2003-08-30
"14249","4","RJ Gamez","Win","Michael Shoffner","TKO (Corner Stoppage)N/A","2","1:23",2003-08-30
"14250","3","Vince Lucero","Win","Rick Mathis","KON/A","2","0:45",2003-08-30
"14251","2","Johnathan Ivey","Win","Ben Brown","Submission (Kneebar)N/A","1","0:45",2003-08-30
"14252","1","Lane Yarbrough","Win","Felix Lopez","Decision (Unanimous)N/A","0","0:00",2003-08-30
"14253","21","Gary Myers","Win","Johnathan Ivey","Method Decision (Unanimous)","3","5:00",2003-08-23
"14254","20","Antoine Skinner","Win","Jason Dent","Decision (Unanimous)N/A","3","5:00",2003-08-23
"14255","19","Jeremy Moth","Win","Kyle Helsper","Submission (Punches)N/A","1","1:43",2003-08-23
"14256","18","Sean Paige","Win","Larry Duncan","TKO (Punches)N/A","1","N/A",2003-08-23
"14257","17","Jason Gilliam","Win","Jimmy Boyd","Submission (Punches)N/A","3","0:26",2003-08-23
"14258","16","Sean Paige","Win","Travis Powers","TKO (Punches)N/A","1","0:31",2003-08-23
"14259","15","Larry Duncan","Win","Chris Lopez","TKO (Punches)N/A","1","0:37",2003-08-23
"14260","14","Jimmy Boyd","Win","Mike Russo","TKO (Punches)N/A","3","0:42",2003-08-23
"14261","13","Tom Kirk","Win","Chris Christy","Decision (Unanimous)N/A","3","5:00",2003-08-23
"14262","12","Troy King","Win","Ron Smith","Submission (Guillotine Choke)N/A","2","0:22",2003-08-23
"14263","11","Billy Kidd","Win","Paul Scott","Decision (Unanimous)N/A","3","5:00",2003-08-23
"14264","10","Bobby Knight","Win","Josh Jaukowski","TKO (Punches)N/A","2","0:14",2003-08-23
"14265","9","Sean Paige","Win","Joey Weir","TKO (Punches)N/A","2","0:39",2003-08-23
"14266","8","Travis Powers","Win","Abram Westin","Submission (Guillotine Choke)N/A","2","0:16",2003-08-23
"14267","7","Larry Duncan","Win","Ray Lazaro","Decision (Split)N/A","3","5:00",2003-08-23
"14268","6","Bradley Moore","Win","David Stone","TKO (Punches)N/A","1","0:34",2003-08-23
"14269","5","Jimmy Boyd","Win","Troy Pack","TKO (Punches)N/A","2","0:31",2003-08-23
"14270","4","Mike Russo","Win","Carl Yonkers","TKO (Punches)N/A","2","0:21",2003-08-23
"14271","3","Jason Gilliam","Win","Brad Downing","KO (Elbows)N/A","1","0:31",2003-08-23
"14272","2","Jeffrey Chambers","Win","Ernie Ball","Submission (Rear-Naked Choke)N/A","2","0:40",2003-08-23
"14273","1","Steve St. John","Win","Juan Hernandez","Submission (Guillotine Choke)N/A","1","0:59",2003-08-23
"14274","10","Norifumi Yamamoto","Win","Caleb Mitchell","Method KO (Punch)","1","0:40",2003-09-05
"14275","9","Luiz Firmino","Win","Kohei Yasumi","Decision (Unanimous)N/A","3","5:00",2003-09-05
"14276","8","Masato Shiozawa","Win","Akira Komatsu","Submission (Rear Naked Choke)N/A","2","4:19",2003-09-05
"14277","7","Hideki Kadowaki","Win","Denisas Archirejevas","Submission (Armbar)N/A","1","3:45",2003-09-05
"14278","6","Kestutis Smirnovas","Win","Masaya Inoue","TKO (Retirement)N/A","1","5:00",2003-09-05
"14279","5","Yohei Mikami","Win","Kenji Osawa","Decision (Unanimous)N/A","2","5:00",2003-09-05
"14280","4","Yoichi Fukumoto","Win","Shinobu Ito","Submission (Armbar)N/A","1","4:24",2003-09-05
"14281","3","Akihiko Adachi","Win","Yosuke Mikami","Decision (Unanimous)N/A","2","5:00",2003-09-05
"14282","2","Takehiro Ishii","Win","Takahisa Toyoshima","Submission (Triangle Choke)N/A","2","3:35",2003-09-05
"14283","1","Takehiro Harusaki","Win","Issei Tsurumi","Submission (Rear Naked Choke)N/A","2","4:43",2003-09-05
"14284","10","Nick Agallar","Win","Edson Diniz","Method Decision (Unanimous)","3","5:00",2003-09-05
"14285","9","Chris Lytle","Win","Chatt Lavender","Technical Submission (Triangle Choke)N/A","1","0:55",2003-09-05
"14286","8","Dustin Denes","Win","Nick Thompson","Submission (Triangle Choke)N/A","1","1:45",2003-09-05
"14287","7","Phil Johns","Win","Pedro Brandao","Decision (Unanimous)N/A","2","5:00",2003-09-05
